time,temperature_2m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,sunshine_duration,cloud_cover
2026-05-27 18:00:00,21.5,57,17,40,133.7,57,3600,9
2026-05-27 19:00:00,20,1,0,1,0,0,2439.4,0
2026-05-27 20:00:00,18.8,0,0,0,0,0,0,2
2026-05-27 21:00:00,18.1,0,0,0,0,0,0,11
2026-05-27 22:00:00,17.7,0,0,0,0,0,0,88
2026-05-27 23:00:00,17.6,0,0,0,0,0,0,55
2026-05-28 00:00:00,17.4,0,0,0,0,0,0,10
2026-05-28 01:00:00,17,0,0,0,0,0,0,0
2026-05-28 02:00:00,17.2,0,0,0,0,0,0,0
2026-05-28 03:00:00,17.1,0,0,0,0,0,0,2
2026-05-28 04:00:00,17.4,1,0,1,0,0,0,0
2026-05-28 05:00:00,17.8,58,18,40,141.3,58,0,0
2026-05-28 06:00:00,19.5,201,93,108,295,201,2663.36,6
2026-05-28 07:00:00,21.7,383,230.99999999999997,152,459.3,383,3600,3
2026-05-28 08:00:00,23.6,577,402,175.00000000000003,598.9,577,3600,0
2026-05-28 09:00:00,25,734,539,194.99999999999997,666.6,734,3600,0
2026-05-28 10:00:00,26.2,794.9999999999999,553,242,610.5,794.9999999999999,3600,13
2026-05-28 11:00:00,26.8,829,563,266,588.9,829,3600,26
2026-05-28 12:00:00,27,874,651,223,680.8,874,3600,11
2026-05-28 13:00:00,27.1,857,662,195,730.7,857,3600,5
2026-05-28 14:00:00,26.2,733,543,190,671.1,733,3600,3
2026-05-28 15:00:00,25.6,560,384,176,571.5,560,3600,7
2026-05-28 16:00:00,24.5,397,258,139,512,397,3600,7
2026-05-28 17:00:00,23.5,216,114,102,360.3,216,3600,34
2026-05-28 18:00:00,22.4,55,16,39,124.90000000000002,55,3600,71
2026-05-28 19:00:00,20.5,1,0,1,0,0,2121.46,57
2026-05-28 20:00:00,19.9,0,0,0,0,0,0,25
2026-05-28 21:00:00,19.2,0,0,0,0,0,0,23
2026-05-28 22:00:00,18.6,0,0,0,0,0,0,56
2026-05-28 23:00:00,18.2,0,0,0,0,0,0,2
2026-05-29 00:00:00,17.7,0,0,0,0,0,0,9
2026-05-29 01:00:00,17.2,0,0,0,0,0,0,16
2026-05-29 02:00:00,17,0,0,0,0,0,0,22
2026-05-29 03:00:00,16.5,0,0,0,0,0,0,0
2026-05-29 04:00:00,16.2,1,0,1,0,0,0,0
2026-05-29 05:00:00,16,66,25,41,195.4,66,0,0
2026-05-29 06:00:00,17.6,229,133,96,420.5,229,3600,0
2026-05-29 07:00:00,20,424,294,130,583.6,424,3600,0
2026-05-29 08:00:00,22.6,609,454,155,675.7,609,3600,0
2026-05-29 09:00:00,24.8,768.0000000000001,595,173,735.3,768.0000000000001,3600,2
2026-05-29 10:00:00,26.5,880,694,185.99999999999997,765.7,880,3600,5
2026-05-29 11:00:00,27.6,938,747,190.99999999999997,780.8000000000001,938,3600,9
2026-05-29 12:00:00,28.4,938.9999999999999,748.9999999999999,190,782.7,938.9999999999999,3600,2
2026-05-29 13:00:00,28.9,835,583,252,642.8,835,3600,85
2026-05-29 14:00:00,29.1,729,507,222,625.7,729,3600,55
2026-05-29 15:00:00,29.3,564,361,203,536.2,564,3600,91
2026-05-29 16:00:00,29.2,400,253,147,500.5,400,3600,41
2026-05-29 17:00:00,28.7,225,129,96,405.3,225,3600,16
2026-05-29 18:00:00,27,66,26.000000000000004,40,201.5,66,3600,21
2026-05-29 19:00:00,24.8,1,0,1,0,0,3600,5
2026-05-29 20:00:00,23.5,0,0,0,0,0,0,5
2026-05-29 21:00:00,22.5,0,0,0,0,0,0,2
2026-05-29 22:00:00,21.8,0,0,0,0,0,0,1
2026-05-29 23:00:00,21,0,0,0,0,0,0,0
2026-05-30 00:00:00,20,0,0,0,0,0,0,2
2026-05-30 01:00:00,19.7,0,0,0,0,0,0,1
2026-05-30 02:00:00,19.6,0,0,0,0,0,0,0
2026-05-30 03:00:00,19.6,0,0,0,0,0,0,5
2026-05-30 04:00:00,19.5,1,0,1,0,0,0,43
2026-05-30 05:00:00,19.5,62,16,46,124.6,62,0,92
2026-05-30 06:00:00,20.9,211,95,116,299.5,211,2090.96,100
2026-05-30 07:00:00,23.3,405,248.99999999999997,156,493.5,405,3600,95
2026-05-30 08:00:00,26.7,606,441.99999999999994,164,657.2,606,3600,20
2026-05-30 09:00:00,29,769,597,172,737.2,769,3600,8
2026-05-30 10:00:00,30.6,886.0000000000001,708.0000000000001,178,780.6000000000001,886.0000000000001,3600,0
2026-05-30 11:00:00,31.5,945.9999999999999,763,183.00000000000003,796.9,945.9999999999999,3600,0
2026-05-30 12:00:00,32,946,763,183,796.7,946,3600,0
2026-05-30 13:00:00,32.5,886,709,177,780.9,886,3600,0
2026-05-30 14:00:00,32.8,773,607,166,748.1,773,3600,0
2026-05-30 15:00:00,32.8,614,465,149,689.2,614,3600,0
2026-05-30 16:00:00,32.4,425,299,126,589.6,425,3600,0
2026-05-30 17:00:00,31.4,229.99999999999997,138,92,431.1,229.99999999999997,3600,0
2026-05-30 18:00:00,29.5,68,27,41,207.8,68,3600,0
2026-05-30 19:00:00,27.8,1,0,1,0,0,3600,0
2026-05-30 20:00:00,26.9,0,0,0,0,0,0,0
2026-05-30 21:00:00,25.9,0,0,0,0,0,0,0
2026-05-30 22:00:00,24.7,0,0,0,0,0,0,0
2026-05-30 23:00:00,23.8,0,0,0,0,0,0,0
2026-05-31 00:00:00,23.2,0,0,0,0,0,0,0
2026-05-31 01:00:00,22.5,0,0,0,0,0,0,0
2026-05-31 02:00:00,22.4,0,0,0,0,0,0,5
2026-05-31 03:00:00,22,0,0,0,0,0,0,75
2026-05-31 04:00:00,21.7,1,0,1,0,0,0,74
2026-05-31 05:00:00,21.2,66,26,40,201.8,66,0,27
2026-05-31 06:00:00,21.9,226,132,94,415,226,3600,16
2026-05-31 07:00:00,23.6,417.99999999999994,286,132,566.1,417.99999999999994,3600,55
2026-05-31 08:00:00,25.8,604,444.00000000000006,160,659.6,604,3600,75
2026-05-31 09:00:00,28.2,748.0000000000001,538,210,663.9,748.0000000000001,3600,83
2026-05-31 10:00:00,30.4,872.0000000000001,676,196,744.9,872.0000000000001,3600,78
2026-05-31 11:00:00,31.9,929.9999999999999,728,202,759.9,929.9999999999999,3600,91
2026-05-31 12:00:00,32.7,928,725,203,756.4,928,3600,70
2026-05-31 13:00:00,33,858,646,212,710.8,858,3600,70
2026-05-31 14:00:00,33.2,711,468.00000000000006,243,576,711,3600,79
2026-05-31 15:00:00,32.9,542,300,242,443.8,542,3600,95
2026-05-31 16:00:00,32.5,345,150,195,294.9,345,3600,96
2026-05-31 17:00:00,31.9,150,40,110,124.30000000000001,150,3600,98
2026-05-31 18:00:00,30.8,60,14.999999999999998,45,114.6,60,1927.53,90
2026-05-31 19:00:00,29.4,1,0,1,0,0,1702.13,86
2026-05-31 20:00:00,27.4,0,0,0,0,0,0,99
2026-05-31 21:00:00,25.9,0,0,0,0,0,0,99
2026-05-31 22:00:00,25.6,0,0,0,0,0,0,96
2026-05-31 23:00:00,25.1,0,0,0,0,0,0,98
2026-06-01 00:00:00,24.5,0,0,0,0,0,0,91
2026-06-01 01:00:00,24.1,0,0,0,0,0,0,99
2026-06-01 02:00:00,24.1,0,0,0,0,0,0,95
2026-06-01 03:00:00,23.7,0,0,0,0,0,0,81
2026-06-01 04:00:00,23.4,1,0,1,0,0,0,96
2026-06-01 05:00:00,23.2,54,8,46,61.9,54,0,100
2026-06-01 06:00:00,23.7,161,34,127,106.6,161,113.87,99
2026-06-01 07:00:00,24.9,308,102,206.00000000000003,201.6,308,1398.96,99
2026-06-01 08:00:00,26.8,432,171,261,253.9,432,3600,97
2026-06-01 09:00:00,28.2,550,209.00000000000003,341,257.8,550,3600,98
2026-06-01 10:00:00,29.6,765,451,314,496.69999999999993,765,3600,98
2026-06-01 11:00:00,31.1,902.9999999999999,687,216,716.7,902.9999999999999,3600,62
2026-06-01 12:00:00,32.3,917,723,194,753.8000000000001,917,3600,19
2026-06-01 13:00:00,33,854,657,197,722.2,854,3600,37
2026-06-01 14:00:00,33,748,574,174,705.5,748,3600,0
2026-06-01 15:00:00,32.8,595,440,155,649.6,595,3600,0
2026-06-01 16:00:00,32.2,413,283,130,554.7,413,3600,0
2026-06-01 17:00:00,31.2,226,131,95,404.7,226,3600,1
2026-06-01 18:00:00,29.6,68,26,42,197.39999999999998,68,3600,0
2026-06-01 19:00:00,27.5,1,0,1,0,0,3600,0
2026-06-01 20:00:00,26,0,0,0,0,0,0,0
2026-06-01 21:00:00,24.2,0,0,0,0,0,0,6
2026-06-01 22:00:00,22.9,0,0,0,0,0,0,22
2026-06-01 23:00:00,21.8,0,0,0,0,0,0,20
2026-06-02 00:00:00,20.9,0,0,0,0,0,0,0
2026-06-02 01:00:00,20,0,0,0,0,0,0,0
2026-06-02 02:00:00,19.8,0,0,0,0,0,0,0
2026-06-02 03:00:00,19.2,0,0,0,0,0,0,0
2026-06-02 04:00:00,18.8,1,0,1,0,0,0,0
2026-06-02 05:00:00,18.3,67,26,41,200.6,67,0,1
2026-06-02 06:00:00,19.1,228,133,95,416.2,228,3600,9
2026-06-02 07:00:00,21,420,288,132,568.7,420,3600,20
2026-06-02 08:00:00,23.1,602,438,164,649.8,602,3600,30
2026-06-02 09:00:00,25.2,763,580,183,715,763,3600,26
2026-06-02 10:00:00,27.2,882,696,186,766.1999999999999,882,3600,45
2026-06-02 11:00:00,29.2,945.9999999999999,763,183,795.5,945.9999999999999,3600,19
2026-06-02 12:00:00,30.8,947.9999999999999,769,179,801.2,947.9999999999999,3600,0
2026-06-02 13:00:00,31.8,889,714,175,784.2,889,3600,7
2026-06-02 14:00:00,31.9,771,603,168,740.2,771,3600,30
2026-06-02 15:00:00,31.6,615,466,149,686.7,615,3600,16
2026-06-02 16:00:00,31.2,428,300,128,586.3,428,3600,27
2026-06-02 17:00:00,30.1,234,139,95,427.2,234,3600,49
2026-06-02 18:00:00,28.1,70,25,45,188.6,70,3600,80
2026-06-02 19:00:00,25.6,1,0,1,0,0,3600,99
2026-06-02 20:00:00,23.8,0,0,0,0,0,0,97
2026-06-02 21:00:00,21.8,0,0,0,0,0,0,98
2026-06-02 22:00:00,20.8,0,0,0,0,0,0,98
2026-06-02 23:00:00,20.2,0,0,0,0,0,0,90
2026-06-03 00:00:00,19.6,0,0,0,0,0,0,87
2026-06-03 01:00:00,19.4,0,0,0,0,0,0,92
2026-06-03 02:00:00,19.2,0,0,0,0,0,0,97
2026-06-03 03:00:00,18.9,0,0,0,0,0,0,99
2026-06-03 04:00:00,18.8,1,0,1,0,0,0,99
2026-06-03 05:00:00,19,50,4,46,30.8,50,0,98
2026-06-03 06:00:00,19.9,179,49,130,153,179,0,98
2026-06-03 07:00:00,21.4,362,183,179,361,362,2791.05,83
2026-06-03 08:00:00,22.4,335,45,290,66.7,335,3600,100
2026-06-03 09:00:00,23.3,466,141,325,173.7,466,201.52,98
2026-06-03 10:00:00,24.9,606,201.00000000000003,405,221.2,606,3412.07,100
2026-06-03 11:00:00,26.6,750.9999999999999,335,415.99999999999994,349.1,750.9999999999999,3600,100
2026-06-03 12:00:00,28.6,801.0000000000001,426,375,443.5,801.0000000000001,3600,98
2026-06-03 13:00:00,30,795,513,282,562.9,795,3600,95
2026-06-03 14:00:00,30.7,695,427,268,523.5,695,3600,87
2026-06-03 15:00:00,30,497,238,259,350.1,497,3600,96
2026-06-03 16:00:00,29.1,285,68,217,132.5,285,3600,99
2026-06-03 17:00:00,28,178,51,127,155.9,178,2175.23,98
2026-06-03 18:00:00,26.5,58,9,48.99999999999999,67.1,58,2877.93,95
2026-06-03 19:00:00,24.5,1,0,1,0,1,212.32,87
2026-06-03 20:00:00,23.6,0,0,0,0,0,0,62
2026-06-03 21:00:00,22.1,0,0,0,0,0,0,70
2026-06-03 22:00:00,21.2,0,0,0,0,0,0,38
2026-06-03 23:00:00,20.9,0,0,0,0,0,0,66
2026-06-04 00:00:00,20.2,0,0,0,0,0,0,100
2026-06-04 01:00:00,19.8,0,0,0,0,0,0,99
2026-06-04 02:00:00,19.6,0,0,0,0,0,0,100
2026-06-04 03:00:00,19.4,0,0,0,0,0,0,100
2026-06-04 04:00:00,19.3,1,0,1,0,0,0,15
2026-06-04 05:00:00,18.9,43,5,38,38.4,43,0,100
2026-06-04 06:00:00,19.6,76,1,75,3.1,76,0,100
2026-06-04 07:00:00,20.2,103,0,103,0,103,0,100
2026-06-04 08:00:00,22.1,270,69,201,102.2,270,0,84
2026-06-04 09:00:00,21,256,2,254,2.5,256,1267.41,100
2026-06-04 10:00:00,21.5,666,245,420.99999999999994,269.5,666,0,100
2026-06-04 11:00:00,23.7,861,594,267,618.7,861,3600,46
2026-06-04 12:00:00,24.7,892,632,260,657.6,892,3600,24
2026-06-04 13:00:00,25,780,517,263,566.8,780,3600,13
2026-06-04 14:00:00,25,614,356,258,435.9,614,3600,63
2026-06-04 15:00:00,24.8,526,316,210,464.00000000000006,526,3600,41
2026-06-04 16:00:00,23.7,411,269,142,522.7,411,3600,9
2026-06-04 17:00:00,23.2,222,122,100,371.2,222,3600,21
2026-06-04 18:00:00,22.1,71,27,44,198.6,71,3600,6
2026-06-04 19:00:00,20.3,2,0,2,0,2,3600,2
2026-06-04 20:00:00,19.1,0,0,0,0,0,0,5
2026-06-04 21:00:00,18,0,0,0,0,0,0,0
2026-06-04 22:00:00,17,0,0,0,0,0,0,1
2026-06-04 23:00:00,16.4,0,0,0,0,0,0,0
2026-06-05 00:00:00,15.9,0,0,0,0,0,0,0
2026-06-05 01:00:00,15.4,0,0,0,0,0,0,1
2026-06-05 02:00:00,15.3,0,0,0,0,0,0,53
2026-06-05 03:00:00,15.1,0,0,0,0,0,0,25
2026-06-05 04:00:00,14.9,1,0,1,0,0,0,86
2026-06-05 05:00:00,15.1,58,16,42,122.70000000000002,58,0,69
2026-06-05 06:00:00,16.9,168,51,116.99999999999999,158.8,168,1935.72,91
2026-06-05 07:00:00,18.8,231.99999999999997,61.99999999999999,170,122.1,231.99999999999997,2962.92,86
2026-06-05 08:00:00,19.3,547,354,193.00000000000003,524.3,547,1863.74,51
2026-06-05 09:00:00,22.1,679,434.00000000000006,245.00000000000003,534.4,679,3600,80
2026-06-05 10:00:00,23.9,761,488.00000000000006,273,536.6,761,3600,48
2026-06-05 11:00:00,25.1,773.9999999999999,448,326,466.4,773.9999999999999,3600,75
2026-06-05 12:00:00,26,727,404,323,420.1,727,3600,51
2026-06-05 13:00:00,26.1,780,539,241,590.4,780,3600,26
2026-06-05 14:00:00,27.3,706,492,214,601.8,706,3600,32
2026-06-05 15:00:00,27.8,525,326,199,477.9,525,3600,34
2026-06-05 16:00:00,27.2,370,211,159,408.9,370,3600,73
2026-06-05 17:00:00,24.3,198,95,103,287.7,198,3600,15
2026-06-05 18:00:00,22.8,53,14.999999999999998,38,108.90000000000002,53,3600,44
2026-06-05 19:00:00,21.3,1,0,1,0,1,1468.38,39
2026-06-05 20:00:00,21,0,0,0,0,0,0,12
2026-06-05 21:00:00,20.4,0,0,0,0,0,0,12
2026-06-05 22:00:00,19.9,0,0,0,0,0,0,73
2026-06-05 23:00:00,19.2,0,0,0,0,0,0,93
2026-06-06 00:00:00,18.8,0,0,0,0,0,0,95
2026-06-06 01:00:00,18.6,0,0,0,0,0,0,98
2026-06-06 02:00:00,18.5,0,0,0,0,0,0,100
2026-06-06 03:00:00,17.4,0,0,0,0,0,0,100
2026-06-06 04:00:00,17.1,0,0,0,0,0,0,100
2026-06-06 05:00:00,17,3,0,3,0,3,0,100
2026-06-06 06:00:00,16.7,20,0,20,0,20,0,100
2026-06-06 07:00:00,16.6,44,0,44,0,44,0,100
2026-06-06 08:00:00,17,79,0,79,0,79,0,100
2026-06-06 09:00:00,17.5,144,5,139,6.2,144,0,100
2026-06-06 10:00:00,17.8,244,10,234,11,244,0,100
2026-06-06 11:00:00,19.2,207,2,205,2.1,207,0,100
2026-06-06 12:00:00,20.2,331,62,269,64.4,331,0,100
2026-06-06 13:00:00,22.5,408.00000000000006,92,316,100.7,408.00000000000006,133.14,98
2026-06-06 14:00:00,23.2,173,8,165,9.8,173,1221.01,100
2026-06-06 15:00:00,22.1,289,108,181,158.1,289,0,98
2026-06-06 16:00:00,22.7,265,72,192.99999999999997,139.2,265,2941.51,88
2026-06-06 17:00:00,22.4,105,21,84,63.3,105,2375.42,100
2026-06-06 18:00:00,21.4,33,3,30,21.499999999999996,33,98.9,100
2026-06-06 19:00:00,20.8,0,0,0,0,0,0,100
2026-06-06 20:00:00,20.4,0,0,0,0,0,0,100
2026-06-06 21:00:00,19.9,0,0,0,0,0,0,100
2026-06-06 22:00:00,19.5,0,0,0,0,0,0,100
2026-06-06 23:00:00,18.6,0,0,0,0,0,0,100
2026-06-07 00:00:00,17.9,0,0,0,0,0,0,100
2026-06-07 01:00:00,17.7,0,0,0,0,0,0,100
2026-06-07 02:00:00,17,0,0,0,0,0,0,96
2026-06-07 03:00:00,16,0,0,0,0,0,0,96
2026-06-07 04:00:00,15,1,0,1,0,0,0,95
2026-06-07 05:00:00,14.8,43,2,41,15.300000000000002,43,0,100
2026-06-07 06:00:00,15.4,155,25,130,77.6,155,0,100
2026-06-07 07:00:00,16,312,103,209,202.7,312,529.24,77
2026-06-07 08:00:00,17.8,493,229,264,339,493,3600,77
2026-06-07 09:00:00,19.1,738,502,236,617.8,738,3600,47
2026-06-07 10:00:00,20.5,857,630,227,692.2999999999998,857,3600,51
2026-06-07 11:00:00,21.5,924,690,234,717.8,924,3600,45
2026-06-07 12:00:00,22.2,947.0000000000001,750,197,779.1,947.0000000000001,3600,0
2026-06-07 13:00:00,22.6,893,705,188,771.1,893,3600,0
2026-06-07 14:00:00,22.6,732,545,187,665.1,732,3600,64
2026-06-07 15:00:00,22.6,600,424,176,619.5,600,3600,31
2026-06-07 16:00:00,22.5,427,291,136,561.1,427,3600,4
2026-06-07 17:00:00,22,238,134,104,402.1,238,3600,45
2026-06-07 18:00:00,21.2,76,27.000000000000004,48.99999999999999,191.60000000000002,76,3600,45
2026-06-07 19:00:00,19.1,2,0,2,0,2,3600,94
2026-06-07 20:00:00,17.7,0,0,0,0,0,0,64
2026-06-07 21:00:00,16.8,0,0,0,0,0,0,92
2026-06-07 22:00:00,16.5,0,0,0,0,0,0,98
2026-06-07 23:00:00,16.4,0,0,0,0,0,0,100
2026-06-08 00:00:00,15.9,0,0,0,0,0,0,100
2026-06-08 01:00:00,15.9,0,0,0,0,0,0,100
2026-06-08 02:00:00,16,0,0,0,0,0,0,100
2026-06-08 03:00:00,15.9,0,0,0,0,0,0,88
2026-06-08 04:00:00,15.4,1,0,1,0,0,0,30
2026-06-08 05:00:00,14.9,69,25,44,190.9,69,0,59
2026-06-08 06:00:00,17,216,104,112,322.7,216,3600,79
2026-06-08 07:00:00,19.6,416,276,140,542.9,416,3600,43
2026-06-08 08:00:00,22.3,606,444.99999999999994,160.99999999999997,658.6,606,3600,0
2026-06-08 09:00:00,24.5,770,601,169,739.3999999999999,770,3600,0
2026-06-08 10:00:00,26,884,703.9999999999999,180,773.4000000000001,884,3600,0
2026-06-08 11:00:00,27.1,904,711,193,739.4,904,3600,3
2026-06-08 12:00:00,27.9,901,692,209,718.5,901,3600,16
2026-06-08 13:00:00,28.4,837,643,194,702.8,837,3600,13
2026-06-08 14:00:00,28.5,776,608,168,741.3,776,3600,2
2026-06-08 15:00:00,29,621,470,151,685.7,621,3600,2
2026-06-08 16:00:00,29.1,434,307,127,590.6,434,3600,4
2026-06-08 17:00:00,28.7,244.00000000000003,149,95,445.3,244.00000000000003,3600,2
2026-06-08 18:00:00,27.5,79,33,46.00000000000001,231.6,79,3600,1
2026-06-08 19:00:00,24.8,2,0,2,0,2,3600,0
2026-06-08 20:00:00,23.8,0,0,0,0,0,0,2
2026-06-08 21:00:00,22.9,0,0,0,0,0,0,0
2026-06-08 22:00:00,21.8,0,0,0,0,0,0,0
2026-06-08 23:00:00,21.2,0,0,0,0,0,0,0
2026-06-09 00:00:00,21,0,0,0,0,0,0,0
2026-06-09 01:00:00,20.6,0,0,0,0,0,0,0
2026-06-09 02:00:00,20.6,0,0,0,0,0,0,0
2026-06-09 03:00:00,20,0,0,0,0,0,0,42
2026-06-09 04:00:00,19.6,1,0,1,0,0,0,15
2026-06-09 05:00:00,18.5,64,19,45,144.9,64,0,70
2026-06-09 06:00:00,20.6,189,82,107,254.29999999999998,189,2573.95,52
2026-06-09 07:00:00,22.8,328,166,162,326.40000000000003,328,3600,61
2026-06-09 08:00:00,25,480,258,222,381.8,480,3600,35
2026-06-09 09:00:00,26.1,495,247,248,303.9,495,3600,64
2026-06-09 10:00:00,26.1,776.9999999999999,550,227,604.1,776.9999999999999,3600,42
2026-06-09 11:00:00,27.6,771,486,285,505.3,771,3600,77
2026-06-09 12:00:00,28,840.9999999999999,581,260,603,840.9999999999999,3600,41
2026-06-09 13:00:00,30.8,819,600.9999999999999,218,656.3999999999999,819,3600,23
2026-06-09 14:00:00,31.2,642,420,222,511.6,642,3600,21
2026-06-09 15:00:00,30.1,468,307,161,447.2,468,3600,52
2026-06-09 16:00:00,26.8,359,220,139,422.3,359,3600,27
2026-06-09 17:00:00,26.4,226,126,100,375.1,226,3600,10
2026-06-09 18:00:00,25,73,28,45,194.6,73,3600,8
2026-06-09 19:00:00,24,2,0,2,0,2,3600,3
2026-06-09 20:00:00,21.9,0,0,0,0,0,0,2
2026-06-09 21:00:00,20.6,0,0,0,0,0,0,1
2026-06-09 22:00:00,19.7,0,0,0,0,0,0,1
2026-06-09 23:00:00,19,0,0,0,0,0,0,1
2026-06-10 00:00:00,19.02538860103627,0,0,0,0,0,0,1.4455958549222798
2026-06-10 01:00:00,19.05077720207254,0,0,0,0,0,0,1.8911917098445596
2026-06-10 02:00:00,19.076165803108807,0,0,0,0,0,0,2.3367875647668397
2026-06-10 03:00:00,19.101554404145077,0,0,0,0,0,0,2.7823834196891193
2026-06-10 04:00:00,19.126943005181346,0,0,0,0,0,0,3.227979274611399
2026-06-10 05:00:00,19.152331606217615,0,0,0,0,0,0,3.673575129533679
2026-06-10 06:00:00,19.177720207253888,0,0,0,0,0,0,4.119170984455959
2026-06-10 07:00:00,19.203108808290157,0,0,0,0,0,0,4.564766839378239
2026-06-10 08:00:00,19.228497409326426,0,0,0,0,0,0,5.010362694300518
2026-06-10 09:00:00,19.253886010362695,0,0,0,0,0,0,5.455958549222798
2026-06-10 10:00:00,19.279274611398964,0,0,0,0,0,0,5.901554404145077
2026-06-10 11:00:00,19.304663212435234,0,0,0,0,0,0,6.347150259067358
2026-06-10 12:00:00,19.330051813471503,0,0,0,0,0,0,6.7927461139896375
2026-06-10 13:00:00,19.355440414507772,0,0,0,0,0,0,7.238341968911917
2026-06-10 14:00:00,19.38082901554404,0,0,0,0,0,0,7.683937823834197
2026-06-10 15:00:00,19.40621761658031,0,0,0,0,0,0,8.129533678756477
2026-06-10 16:00:00,19.43160621761658,0,0,0,0,0,0,8.575129533678757
2026-06-10 17:00:00,19.45699481865285,0,0,0,0,0,0,9.020725388601036
2026-06-10 18:00:00,19.482383419689118,0,0,0,0,0,0,9.466321243523316
2026-06-10 19:00:00,19.507772020725387,0,0,0,0,0,0,9.911917098445596
2026-06-10 20:00:00,19.53316062176166,0,0,0,0,0,0,10.357512953367875
2026-06-10 21:00:00,19.55854922279793,0,0,0,0,0,0,10.803108808290155
2026-06-10 22:00:00,19.583937823834198,0,0,0,0,0,0,11.248704663212434
2026-06-10 23:00:00,19.609326424870467,0,0,0,0,0,0,11.694300518134716
2026-06-11 00:00:00,19.634715025906736,0,0,0,0,0,0,12.139896373056995
2026-06-11 01:00:00,19.660103626943005,0,0,0,0,0,0,12.585492227979275
2026-06-11 02:00:00,19.685492227979275,0,0,0,0,0,0,13.031088082901555
2026-06-11 03:00:00,19.710880829015544,0,0,0,0,0,0,13.476683937823834
2026-06-11 04:00:00,19.736269430051813,0,0,0,0,0,0,13.922279792746114
2026-06-11 05:00:00,19.761658031088082,0,0,0,0,0,0,14.367875647668393
2026-06-11 06:00:00,19.78704663212435,0,0,0,0,0,0,14.813471502590673
2026-06-11 07:00:00,19.81243523316062,0,0,0,0,0,0,15.259067357512953
2026-06-11 08:00:00,19.83782383419689,0,0,0,0,0,0,15.704663212435232
2026-06-11 09:00:00,19.86321243523316,0,0,0,0,0,0,16.150259067357513
2026-06-11 10:00:00,19.88860103626943,0,0,0,0,0,0,16.59585492227979
2026-06-11 11:00:00,19.9139896373057,0,0,0,0,0,0,17.041450777202073
2026-06-11 12:00:00,19.93937823834197,0,0,0,0,0,0,17.48704663212435
2026-06-11 13:00:00,19.96476683937824,0,0,0,0,0,0,17.932642487046632
2026-06-11 14:00:00,19.990155440414508,0,0,0,0,0,0,18.378238341968913
2026-06-11 15:00:00,20.015544041450777,0,0,0,0,0,0,18.82383419689119
2026-06-11 16:00:00,20.040932642487046,0,0,0,0,0,0,19.269430051813472
2026-06-11 17:00:00,20.066321243523316,0,0,0,0,0,0,19.71502590673575
2026-06-11 18:00:00,20.091709844559585,0,0,0,0,0,0,20.16062176165803
2026-06-11 19:00:00,20.117098445595854,0,0,0,0,0,0,20.60621761658031
2026-06-11 20:00:00,20.142487046632123,0,0,0,0,0,0,21.05181347150259
2026-06-11 21:00:00,20.167875647668392,0,0,0,0,0,0,21.49740932642487
2026-06-11 22:00:00,20.19326424870466,0,0,0,0,0,0,21.94300518134715
2026-06-11 23:00:00,20.218652849740934,0,0,0,0,0,0,22.38860103626943
2026-06-12 00:00:00,20.244041450777203,0,0,0,0,0,0,22.83419689119171
2026-06-12 01:00:00,20.269430051813472,0,0,0,0,0,0,23.27979274611399
2026-06-12 02:00:00,20.29481865284974,0,0,0,0,0,0,23.72538860103627
2026-06-12 03:00:00,20.32020725388601,0,0,0,0,0,0,24.17098445595855
2026-06-12 04:00:00,20.34559585492228,0,0,0,0,0,0,24.616580310880828
2026-06-12 05:00:00,20.37098445595855,0,0,0,0,0,0,25.06217616580311
2026-06-12 06:00:00,20.39637305699482,0,0,0,0,0,0,25.507772020725387
2026-06-12 07:00:00,20.421761658031087,0,0,0,0,0,0,25.95336787564767
2026-06-12 08:00:00,20.447150259067357,0,0,0,0,0,0,26.39896373056995
2026-06-12 09:00:00,20.472538860103626,0,0,0,0,0,0,26.844559585492227
2026-06-12 10:00:00,20.497927461139895,0,0,0,0,0,0,27.29015544041451
2026-06-12 11:00:00,20.523316062176164,0,0,0,0,0,0,27.735751295336787
2026-06-12 12:00:00,20.548704663212433,0,0,0,0,0,0,28.181347150259068
2026-06-12 13:00:00,20.574093264248702,0,0,0,0,0,0,28.626943005181346
2026-06-12 14:00:00,20.599481865284975,0,0,0,0,0,0,29.072538860103627
2026-06-12 15:00:00,20.624870466321244,0,0,0,0,0,0,29.518134715025905
2026-06-12 16:00:00,20.650259067357513,0,0,0,0,0,0,29.963730569948186
2026-06-12 17:00:00,20.675647668393783,0,0,0,0,0,0,30.409326424870464
2026-06-12 18:00:00,20.701036269430052,0,0,0,0,0,0,30.854922279792746
2026-06-12 19:00:00,20.72642487046632,0,0,0,0,0,0,31.300518134715027
2026-06-12 20:00:00,20.75181347150259,0,0,0,0,0,0,31.746113989637305
2026-06-12 21:00:00,20.77720207253886,0,0,0,0,0,0,32.19170984455958
2026-06-12 22:00:00,20.80259067357513,0,0,0,0,0,0,32.637305699481864
2026-06-12 23:00:00,20.827979274611398,0,0,0,0,0,0,33.082901554404145
2026-06-13 00:00:00,20.853367875647667,0,0,0,0,0,0,33.52849740932643
2026-06-13 01:00:00,20.878756476683936,0,0,0,0,0,0,33.9740932642487
